date,open,high,low,close,volume,amount,code,name,return,is_extreme,industry,index_hs300,index_zz500,cpi,m2_yoy
2025-12-08,303.11239509,306.07389235,303.11239509,304.12056437,24780498,2397261754.42,2594,比亚迪,0.005714004430424503,False,汽车,4621.7545,7172.3671,,8.5
2025-12-09,303.11239509,304.53013314,301.5056253,302.54529987,16322702,1568057388.33,2594,比亚迪,-0.005193198210642345,False,汽车,4598.2232,7121.3256,,8.5
2025-12-10,301.1905724,304.49862785,298.9852021,303.93153263,19840224,1902988179.72,2594,比亚迪,0.004571436532580819,False,汽车,4591.8273,7155.9944,,8.5
2025-12-11,305.53830242,305.97937648,301.97820465,303.17540567,25090767,2422448208.27,2594,比亚迪,-0.0024909198141527538,False,汽车,4552.1848,7082.8932,,8.5
2025-12-12,303.0808898,307.8066833,301.34809885,305.601313,55462088,5390456375.38,2594,比亚迪,0.007969819135073358,False,汽车,4580.95,7169.791,,8.5
2025-12-15,304.18357495,306.10539764,300.97003537,300.97003537,29330099,2824248327.37,2594,比亚迪,-0.01527064422146581,False,汽车,4552.0596,7113.962,,8.5
2025-12-16,300.8755195,301.5056253,296.59080006,296.93735825,25876771,2450336536.01,2594,比亚迪,-0.013489507953796925,False,汽车,4497.5545,7001.3188,,8.5
2025-12-17,297.7249905,301.5056253,295.14155672,299.96186609,27282500,2584139144.72,2594,比亚迪,0.010134151969479876,False,汽车,4579.875,7137.8339,,8.5
2025-12-18,297.37843231,298.0400434,294.5744615,294.66897737,25279734,2376126962.27,2594,比亚迪,-0.017802737851140414,False,汽车,4552.7926,7100.8359,,8.5
2025-12-19,296.149726,300.15089783,295.29908317,296.87434767,27206794,2573037717.75,2594,比亚迪,0.00745636177220532,False,汽车,4568.1781,7169.5511,,8.5
2025-12-22,298.3550963,300.43444544,296.93735825,297.31542173,20623482,1952361858.31,2594,比亚迪,0.0014846238145768895,False,汽车,4611.6235,7255.6607,,8.5
2025-12-23,297.7249905,300.8755195,297.7249905,298.70165449,23661741,2247679864.35,2594,比亚迪,0.004651662896626042,False,汽车,4620.7341,7256.7864,,8.5
2025-12-24,298.6701492,298.6701492,296.30725245,297.47294818,19280995,1819358258.51,2594,比亚迪,-0.004121973811727077,False,汽车,4634.0586,7352.0396,,8.5
2025-12-25,297.50445347,300.02487667,296.52778948,298.79617036,18220163,1725723850.6,2594,比亚迪,0.004438346079064175,False,汽车,4642.5357,7410.7119,,8.5
2025-12-26,300.18240312,319.62116705,300.08788725,315.08440529,102095895,10178557961.83,2594,比亚迪,0.05307891979121997,False,汽车,4657.24,7458.8386,,8.5
2025-12-29,316.6281645,319.1485877,313.7926884,315.71451109,51916696,5209488142.03,2594,比亚迪,0.0019978030818127088,False,汽车,4639.3721,7430.6147,,8.5
2025-12-30,312.72150854,315.52547935,311.08323346,314.26526775,31875638,3174697985.99,2594,比亚迪,-0.004600928300264563,False,汽车,4651.2818,7458.936,,8.5
2025-12-31,314.98988942,315.6830058,306.79851402,307.86969388,40285887,3955310311.36,2594,比亚迪,-0.02056080938043323,False,汽车,4629.9395,7465.5742,,8.5
2026-01-05,310.0120536,313.41462492,308.4367891,309.09840019,38262521,3762797878.26,2594,比亚迪,0.003983051785759771,False,汽车,4717.7457,7651.1981,,9.0
2026-01-06,309.44495838,316.6281645,309.12990548,315.02139471,52178486,5185026166.42,2594,比亚迪,0.018980882812458386,False,汽车,4790.6938,7814.1356,,9.0
2026-01-07,314.92687884,314.92687884,305.79034474,307.4916304,56084881,5502570730.88,2594,比亚迪,-0.02419268756871104,False,汽车,4776.6658,7875.0822,,9.0
2026-01-08,306.2314188,306.2314188,303.49045857,305.22324952,30065475,2908439428.93,2594,比亚迪,-0.007404394174210009,False,汽车,4737.6536,7894.5447,,9.0
2026-01-09,305.75883945,308.59431555,305.2862601,305.63281829,35034058,3412630184.79,2594,比亚迪,0.0013409667283552716,False,汽车,4758.9221,8056.6858,,9.0
2026-01-12,305.63281829,308.751842,303.3959427,307.08206163,42525719,4125432529.12,2594,比亚迪,0.004730572375926512,False,汽车,4789.9155,8249.1275,,9.0
2026-01-13,311.902371,313.7926884,305.22324952,306.19991351,49872272,4905229941.76,2594,比亚迪,-0.002876812833739441,False,汽车,4761.0324,8143.28,,9.0
2026-01-14,305.00271249,307.93270446,300.90702479,302.7658369,51474973,4975154616.41,2594,比亚迪,-0.01127850953913237,False,汽车,4741.9306,8227.697,,9.0
2026-01-15,302.70282632,304.46712256,301.1905724,301.41110943,29563546,2835803089.86,2594,比亚迪,-0.004484546286170827,False,汽车,4751.4293,8223.2683,,9.0
2026-01-16,304.6561543,306.98754576,301.1905724,302.00970994,38458802,3705328915.52,2594,比亚迪,0.0019840240414092623,False,汽车,4731.8728,8232.674,,9.0
2026-01-19,305.00271249,306.5464717,301.72616233,303.04938451,33492715,3227653861.74,2594,比亚迪,0.0034366084330388433,False,汽车,4734.4556,8287.947,,9.0
2026-01-20,303.14390038,303.26992154,298.29208572,298.48111746,38914947,3699337566.25,2594,比亚迪,-0.01518910466891843,False,汽车,4718.8782,8247.8049,,9.0
2026-01-21,296.18123129,299.11122326,296.149726,296.4647789,30833393,2910327666.12,2594,比亚迪,-0.006778250904271825,False,汽车,4723.0692,8340.1133,,9.0
2026-01-22,298.41810688,299.70982377,295.80316781,296.52778948,29101425,2741536605.29,2594,比亚迪,0.00021251726782794964,False,汽车,4723.7091,8387.595,,9.0
2026-01-23,296.90585296,297.28391644,294.60596679,295.04704085,38330272,3598066420.86,2594,比亚迪,-0.005006134969064383,False,汽车,4702.4966,8590.1659,,9.0
2026-01-26,295.04704085,295.07854614,291.4239325,291.83350127,37545961,3485372554.28,2594,比亚迪,-0.010951365624161333,False,汽车,4706.964,8506.6932,,9.0
2026-01-27,291.95952243,292.96769171,289.2185622,289.25006749,36298092,3340756010.26,2594,比亚迪,-0.008891839110327588,False,汽车,4705.6918,8548.9321,,9.0
2026-01-28,289.2185622,294.5744615,283.57911529,294.07037686,71556618,6553150013.29,2594,比亚迪,0.016527516366061017,False,汽车,4717.9914,8601.1644,,9.0
2026-01-29,291.92801714,292.74715468,288.61996169,290.82533199,37182481,3423462524.93,2594,比亚迪,-0.011096262519609455,False,汽车,4753.8697,8517.8429,,9.0
2026-01-30,290.69931083,290.69931083,285.7529803,286.35158081,32917560,3001871204.27,2594,比亚迪,-0.015502493871381222,False,汽车,4706.3401,8370.5203,,9.0
2026-02-02,277.246552,280.68062861,274.00150713,274.25354945,64697385,5676850726.51,2594,比亚迪,-0.0431673179164809,False,汽车,4605.9799,8037.0456,,9.0
2026-02-03,274.7261288,275.3562346,270.56743052,275.26171873,37782685,3275997178.85,2594,比亚迪,0.0036693080958052067,False,汽车,4660.1074,8286.7005,,9.0
2026-02-04,274.06451771,281.43675557,272.36323205,280.83815506,37650471,3322530225.39,2594,比亚迪,0.020056193208406733,False,汽车,4698.6832,8299.0574,,9.0
2026-02-05,278.8218165,287.42276067,278.28622657,283.89416819,35424031,3184480192.98,2594,比亚迪,0.010822978728536211,False,汽车,4670.4188,8146.1073,,9.0
2026-02-06,281.62578731,285.62695914,280.397081,282.98051478,24708779,2217096985.32,2594,比亚迪,-0.0032234785873539447,False,汽车,4643.5959,8146.4128,,9.0
2026-02-09,285.1228745,285.59545385,283.01202007,283.73664174,20817951,1875980039.28,2594,比亚迪,0.0026684472138335264,False,汽车,4719.0559,8311.2829,,9.0
2026-02-10,283.54761,288.49394053,283.04352536,286.09953849,26760481,2434219974.85,2594,比亚迪,0.008293296828311312,False,汽车,4724.2956,8306.4448,,9.0
2026-02-11,286.32007552,292.84167055,286.32007552,290.73081612,39694959,3662117778.54,2594,比亚迪,0.016058021603815878,False,汽车,4713.8185,8325.8107,,9.0
2026-02-12,290.76232141,290.95135315,286.95018132,287.20222364,23031332,2106032227.12,2594,比亚迪,-0.01221122892806935,False,汽车,4719.578,8423.5695,,9.0
2026-02-13,283.70513645,286.98168661,283.16954652,284.39825283,21733887,1963579416.68,2594,比亚迪,-0.00981102506741997,False,汽车,4660.4056,8299.585,,9.0
2026-02-24,289.78565742,289.81716271,285.46943269,286.28857023,20644458,1879888761.45,2594,比亚迪,0.0066247343971922385,False,汽车,4707.544,8392.9098,,9.0
2026-02-25,286.35158081,292.33758591,286.35158081,288.11587705,32478010,2985714580.09,2594,比亚迪,0.006362461129619014,False,汽车,4735.8858,8527.5593,,9.0
2026-02-26,287.9583506,287.9583506,282.31890369,283.07503065,29101894,2619922211.49,2594,比亚迪,-0.01765076160730674,False,汽车,4726.8739,8557.216,,9.0
2026-02-27,281.6572926,283.35857826,280.7121339,281.40525028,21934083,1962319079.4,2594,比亚迪,-0.005916186257610769,False,汽车,4710.6469,8658.4503,,9.0
2026-03-02,277.246552,306.38894525,276.36440388,304.93970191,143513688,13507227574.29,2594,比亚迪,0.08031825618903998,False,汽车,4728.6688,8658.3336,,
2026-03-03,303.67949031,305.56980771,296.11822071,299.96186609,86574145,8272503575.74,2594,比亚迪,-0.016458704863397247,False,汽车,4655.8962,8281.6139,,
2026-03-04,299.9303608,304.9712072,295.2045673,302.41927871,70096892,6674964517.79,2594,比亚迪,0.0081590410778455,False,汽车,4602.6247,8248.945,,
2026-03-05,304.9712072,305.03421778,295.80316781,297.63047463,55243997,5235746090.45,2594,比亚迪,-0.01596169559440275,False,汽车,4647.6921,8309.1713,,
2026-03-06,302.450784,302.450784,293.78682925,294.95252498,50354037,4743654924.93,2594,比亚迪,-0.009038287909118314,False,汽车,4660.439,8360.3347,,
2026-03-09,294.95252498,308.751842,292.999197,307.23958808,109340899,10562485734.53,2594,比亚迪,0.0408134493010915,False,汽车,4615.4551,8279.4811,,
2026-03-10,306.16840822,307.14507221,302.70282632,304.3411014,50746243,4907397250.96,2594,比亚迪,-0.009478743954543659,False,汽车,4674.7562,8410.303,,
2026-03-11,304.81368075,316.12407986,301.41110943,312.59548738,90374375,8925093667.94,2594,比亚迪,0.0267608656544305,False,汽车,4704.4959,8403.3296,,
2026-03-12,312.62699267,317.22676501,310.9572123,312.2174239,50252357,4995016177.19,2594,比亚迪,-0.0012101655369606591,False,汽车,4687.5601,8359.4721,,
2026-03-13,311.902371,317.54181791,309.6970007,314.01322543,51976482,5199004697.47,2594,比亚迪,0.00573528764342249,False,汽车,4669.14,8239.798,,
2026-03-16,314.01322543,330.805545,311.24075991,329.60834398,108781426,11184164654.67,2594,比亚迪,0.048470008963100206,False,汽车,4671.5591,8185.152,,
2026-03-17,329.63984927,336.03542314,323.59083359,324.09491823,84138860,8793237612.73,2594,比亚迪,-0.016868682799526233,False,汽车,4637.4392,8016.0262,,
2026-03-18,323.93739178,323.93739178,315.21042645,320.37729401,61799648,6257459329.85,2594,比亚迪,-0.011537085339892629,False,汽车,4658.3324,8096.4276,,
2026-03-19,318.17192371,327.27695252,316.53364863,322.33062199,53105939,5450382395.36,2594,比亚迪,0.006078450087802543,False,汽车,4583.2511,7877.09,,
2026-03-20,321.353958,329.07275405,319.96772524,324.59900287,62878324,6495105103.63,2594,比亚迪,0.007012788066128114,False,汽车,4567.0179,7760.0365,,
2026-03-23,327.24544723,352.29215278,325.07158222,339.09143627,178244551,19284919428.95,2594,比亚迪,0.04367921131923005,False,汽车,4417.9971,7440.7451,,
2026-03-24,341.5173436,341.5173436,330.58500797,335.97241256,92144617,9784806490.81,2594,比亚迪,-0.009240743405753525,False,汽车,4474.7224,7597.3732,,
2026-03-25,336.22445488,339.18595214,331.68769312,335.8463914,66266489,7061311677.57,2594,比亚迪,-0.00037516413870906137,False,汽车,4537.4656,7767.6654,,
2026-03-26,335.90940198,339.24896272,323.5593283,324.94556106,82812067,8655663075.43,2594,比亚迪,-0.03299622310893135,False,汽车,4477.5343,7642.1302,,
2026-03-27,327.62351071,333.60951581,323.71685475,331.7507037,65845464,6893710025.99,2594,比亚迪,0.020726130517116952,False,汽车,4502.5698,7737.6144,,
2026-03-30,326.11125679,340.257132,325.29211925,334.11360045,72755723,7713482118.31,2594,比亚迪,0.007097261870761685,False,汽车,4491.95,7753.7234,,
2026-03-31,337.106603,341.80089121,331.1205979,331.59317725,58865901,6283345063.15,2594,比亚迪,-0.007572208448200619,False,汽车,4450.0493,7617.3262,,
2026-04-01,333.6410211,335.5313385,322.51965373,323.40180185,71519811,7383168511.54,2594,比亚迪,-0.0250133290975481,False,汽车,4526.0668,7750.0924,,
2026-04-02,322.89771721,326.01674092,316.6281645,320.25127285,60434947,6153958207.6,2594,比亚迪,-0.009789603390587006,False,汽车,4478.9141,7605.2932,,
2026-04-03,320.7238522,322.2991167,311.902371,311.93387629,49174516,4921224065.51,2594,比亚迪,-0.026314684939932387,False,汽车,4440.7889,7534.938,,
2026-04-07,313.4776355,314.32827833,307.01905105,308.68883142,37969746,3731963029.9,2594,比亚迪,-0.01045747892399461,False,汽车,4440.6162,7571.1106,,
2020-01-02,7321.99464,7432.7333178,7244.10108,7334.9769,14809916,16696837095.0,600519,贵州茅台,,False,白酒,4152.24,5366.137,4.5,8.4
2020-01-03,7250.59221,7250.59221,6990.297897,7001.0731728,13031878,14266380596.0,600519,贵州茅台,-0.04659081460125749,False,白酒,4144.964,5380.637,4.5,8.4
2020-01-06,6951.0914718,7094.155977,6927.983049,6997.3732287,6341478,6853917601.0,600519,贵州茅台,-0.0005286221170605463,False,白酒,4129.295,5434.85,4.5,8.4
2020-01-07,6994.192575,7133.75187,6987.052332,7104.7365189,4785359,5220697068.0,600519,贵州茅台,0.015226851375361863,False,白酒,4160.227,5499.839,4.5,8.4
2020-01-08,7043.2006065,7111.032915,7027.1675154,7063.2581982,2500825,2720371915.0,600519,贵州茅台,-0.005855230755060806,False,白酒,4112.317,5423.796,4.5,8.4
2020-01-09,7101.29622,7175.2301907,7075.3317,7157.769051,3740587,4110949814.0,600519,贵州茅台,0.013291901156263533,False,白酒,4164.369,5497.542,4.5,8.4
2020-01-10,7198.66317,7244.0361687,7156.470825,7221.382125,3597587,3993457118.0,600519,贵州茅台,0.008848017275762413,False,白酒,4163.184,5480.227,4.5,8.4
2020-01-13,7221.382125,7329.783996,7218.13656,7297.7827251,3851575,4325687959.0,600519,贵州茅台,0.01052420108972396,False,白酒,4203.988,5559.627,4.5,8.4
2020-01-14,7297.328346,7301.8072257,7159.71639,7188.277362,3514465,3916300790.0,600519,贵州茅台,-0.015119010741252395,False,白酒,4189.886,5542.331,4.5,8.4
2020-01-15,7198.7280813,7280.451408,7172.69865,7218.9804069,2602911,2895603674.0,600519,贵州茅台,0.004262170063451671,False,白酒,4166.734,5530.026,4.5,8.4
2020-01-16,7262.7306231,7262.7306231,7156.9901154,7185.68091,2319165,2571593141.0,600519,贵州茅台,-0.0046234417436815745,False,白酒,4149.043,5527.667,4.5,8.4
2020-01-17,7205.1543,7223.1996414,7146.7990413,7188.926475,2347275,2599645144.0,600519,贵州茅台,0.00045156921065395714,False,白酒,4154.853,5510.045,4.5,8.4
2020-01-20,7217.2278018,7217.2278018,7023.40266,7081.82283,3539130,3858246844.0,600519,贵州茅台,-0.01501051608621993,False,白酒,4185.83,5587.535,4.5,8.4
2020-01-21,7016.91153,7055.85831,6960.438699,6979.912089,3287405,3542441308.0,600519,贵州茅台,-0.01449501443659018,False,白酒,4114.308,5523.941,4.5,8.4
2020-01-22,6945.5091,7036.38492,6850.6087794,6981.2752263,3620004,3875275065.0,600519,贵州茅台,0.0001952752690078008,False,白酒,4131.931,5575.512,4.5,8.4
2020-01-23,6984.45588,6984.45588,6731.30181,6833.861664,5346843,5638945742.0,600519,贵州茅台,-0.021341686094435614,False,白酒,4003.901,5377.741,4.5,8.4
2020-02-03,6393.76305,6560.4552684,6361.3074,6516.5752296,12344288,12314991759.0,600519,贵州茅台,-0.04754094476900002,False,白酒,3688.357,4910.901,5.4,8.8
2020-02-04,6588.49695,6861.12441,6562.5973413,6737.8578513,6262418,6490469043.0,600519,贵州茅台,0.03339308178874356,False,白酒,3785.637,4996.474,5.4,8.8
2020-02-05,6815.6865,6841.65102,6705.5320239,6815.6215887,4741824,4956355235.0,600519,贵州茅台,0.011475221705897366,False,白酒,3828.527,5123.961,5.4,8.8
2020-02-06,6876.8978559,6977.96475,6828.7985826,6952.00023,4717121,5011246407.0,600519,贵州茅台,0.019812151151055182,False,白酒,3899.775,5282.892,5.4,8.8
2020-02-07,6945.5740113,6990.94701,6887.2187526,6984.45588,3127871,3348894576.0,600519,贵州茅台,0.004657670273981162,False,白酒,3899.869,5327.036,5.4,8.8
2020-02-10,6893.58006,6975.368298,6862.422636,6922.7252337,3053342,3251908506.0,600519,贵州茅台,-0.008877579319356498,False,白酒,3916.005,5388.434,5.4,8.8
2020-02-11,6900.07119,7138.1658384,6898.772964,7127.26074,4791793,5222918915.0,600519,贵州茅台,0.02911746066710267,False,白酒,3952.464,5361.276,5.4,8.8
2020-02-12,7068.84057,7132.3887327,7048.5882444,7122.5222151,2812543,3072293973.0,600519,贵州茅台,-0.0006650662806009026,False,白酒,3984.432,5459.946,5.4,8.8
2020-02-13,7127.26074,7230.4047957,7062.4143513,7081.82283,3035736,3335277425.0,600519,贵州茅台,-0.00573056995580422,False,白酒,3959.918,5412.841,5.4,8.8
2020-02-14,7078.2527085,7098.1155663,7030.6078143,7062.34944,2328760,2534568401.0,600519,贵州茅台,-0.0027535584171829186,False,白酒,3987.734,5420.802,5.4,8.8
2020-02-17,7026.648225,7115.5117947,7025.999112,7100.1278166,2702822,2946182657.0,600519,贵州茅台,0.005335008208023645,False,白酒,4077.424,5594.436,5.4,8.8
2020-02-18,7075.3966113,7119.9906744,7029.89379,7036.38492,2666496,2897729692.0,600519,贵州茅台,-0.009018253624320065,False,白酒,4057.51,5660.814,5.4,8.8
2020-02-19,7042.87605,7149.979695,6997.43814,7117.524045,3705147,4052365602.0,600519,贵州茅台,0.011465385858351294,False,白酒,4051.31,5603.262,5.4,8.8
2020-02-20,7118.822271,7296.03012,7110.4487133,7257.08334,4680262,5220660940.0,600519,贵州茅台,0.019418085857101516,False,白酒,4144.656,5706.712,5.4,8.8
2020-02-21,7214.6313498,7293.0442002,7205.2192113,7223.8487544,2894008,3225337160.0,600519,贵州茅台,-0.004590124963729436,False,白酒,4149.49,5784.032,5.4,8.8
2020-02-24,7175.944215,7205.1543,7046.121615,7057.0267134,3865036,4221857466.0,600519,贵州茅台,-0.023364061962910476,False,白酒,4132.838,5865.466,5.4,8.8
2020-02-25,6997.43814,7023.9868617,6931.7479044,6976.7314353,3838562,4127432130.0,600519,贵州茅台,-0.011443286033782201,False,白酒,4123.854,5897.721,5.4,8.8
2020-02-26,6893.58006,7036.38492,6848.14215,6969.526281,4356097,4663278433.0,600519,贵州茅台,-0.0010332743145324778,False,白酒,4073.015,5743.392,5.4,8.8
2020-02-27,6984.45588,7107.7224387,6984.45588,7058.3898507,3449829,3758783810.0,600519,贵州茅台,0.012669701981513936,False,白酒,4084.875,5753.727,5.4,8.8
2020-02-28,6947.456439,7023.40266,6815.4917661,6861.12441,4994657,5307929213.0,600519,贵州茅台,-0.028345622551366006,False,白酒,3940.048,5451.289,5.4,8.8
2020-03-02,6816.4005243,7117.8486015,6815.7514113,7049.4320913,4766304,5154329159.0,600519,贵州茅台,0.0270757226843796,False,白酒,4069.666,5656.419,5.2,10.1
2020-03-03,7127.26074,7262.7955344,7127.26074,7224.62769,5025015,5585227657.0,600519,贵州茅台,0.02454864272092775,False,白酒,4091.361,5710.023,5.2,10.1
2020-03-04,7302.52125,7393.39707,7245.6589512,7327.9664796,5379299,6080149243.0,600519,贵州茅台,0.01420235119608301,False,白酒,4115.052,5716.511,5.2,10.1
2020-03-05,7375.9359303,7627.0128387,7338.6119328,7601.11323,6242645,7210485104.0,600519,贵州茅台,0.03659666112608956,False,白酒,4206.725,5801.119,5.2,10.1
2020-03-06,7549.18419,7633.56888,7477.6519374,7500.500715,3064100,3553622358.0,600519,贵州茅台,-0.013324933883281863,False,白酒,4138.507,5763.86,5.2,10.1
2020-03-09,7367.43255,7367.43255,7213.6576803,7231.1837313,4340409,4865288500.0,600519,贵州茅台,-0.036567032606813876,False,白酒,3997.1325,5525.8167,5.2,10.1
2020-03-10,7224.62769,7581.63984,7224.62769,7503.74628,5806293,6635936156.0,600519,贵州茅台,0.036999652124701354,False,白酒,4082.7315,5675.1113,5.2,10.1
2020-03-11,7500.500715,7591.8958254,7406.37933,7520.1039276,3554757,4124607952.0,600519,贵州茅台,0.002177558194156329,False,白酒,4028.4289,5589.5311,5.2,10.1
2020-03-12,7407.8073786,7484.27289,7303.170363,7390.151505,3663063,4172606105.0,600519,贵州茅台,-0.01743172192268494,False,白酒,3950.9111,5493.8838,5.2,10.1
2020-03-13,7075.3317,7328.3559474,7010.4204,7218.3312939,7588531,8348496480.0,600519,贵州茅台,-0.023524432639911438,False,白酒,3895.3128,5457.2006,5.2,10.1
2020-03-16,7166.0776974,7191.8474835,6893.58006,6926.03571,5123254,5548946745.0,600519,贵州茅台,-0.04133620156212953,False,白酒,3727.8398,5200.1142,5.2,10.1
2020-03-17,6848.14215,6997.43814,6563.3113656,6783.879963,7935912,8277472787.0,600519,贵州茅台,-0.020738397701295274,False,白酒,3709.6822,5212.0619,5.2,10.1
2020-03-18,6750.7752,6880.5978,6542.9941287,6542.9941287,7345988,7582762547.0,600519,贵州茅台,-0.03615432565327462,False,白酒,3636.2565,5119.4716,5.2,10.1
2020-03-19,6452.1183087,6588.49695,6232.133913,6465.16548,10226507,10075880470.0,600519,贵州茅台,-0.011966270362585347,False,白酒,3589.0926,5157.8235,5.2,10.1
2020-03-20,6562.53243,6770.24859,6562.53243,6720.1370664,6013919,6169094444.0,600519,贵州茅台,0.03867994292881639,False,白酒,3653.2239,5219.2809,5.2,10.1
2020-03-23,6491.13,6720.1370664,6436.0852176,6614.46147,4847210,4918121944.0,600519,贵州茅台,-0.01585016729068972,False,白酒,3530.3058,4998.9095,5.2,10.1
2020-03-24,6770.24859,6873.3277344,6718.31955,6854.63328,4665096,4900364144.0,600519,贵州茅台,0.035666431043481994,False,白酒,3625.1146,5096.0408,5.2,10.1
2020-03-25,7062.2196174,7084.1596368,6972.771846,7011.069513,3704866,4015061222.0,600519,贵州茅台,0.02256544415822179,False,白酒,3722.5181,5217.4237,5.2,10.1
2020-03-26,6967.1245629,7083.121056,6893.58006,6912.5341596,3004856,3231754298.0,600519,贵州茅台,-0.014153950473246121,False,白酒,3698.0472,5166.1091,5.2,10.1
2020-03-27,7042.87605,7088.31396,6978.0296613,6981.210315,3626112,3931759353.0,600519,贵州茅台,0.009885990756602419,False,白酒,3710.0605,5137.3371,5.2,10.1
2020-03-30,6882.2205825,6990.94701,6861.12441,6958.49136,3068741,3279823025.0,600519,贵州茅台,-0.00325960707703747,False,白酒,3674.1108,5027.4856,5.2,10.1
2020-03-31,7023.40266,7237.60995,7022.104434,7211.64543,4798437,5293170703.0,600519,贵州茅台,0.03573444800888268,False,白酒,3686.1551,5041.4534,5.2,10.1
2020-04-01,7250.59221,7328.48577,7159.71639,7159.71639,3320535,3700184247.0,600519,贵州茅台,-0.007226770386127551,False,白酒,3675.0758,5019.2187,4.3,11.1
2020-04-02,7166.20752,7432.34385,7165.4285844,7432.34385,4520561,5095167594.0,600519,贵州茅台,0.03737089673483773,False,白酒,3734.5306,5147.2019,4.3,11.1
2020-04-03,7393.5918039,7451.5575948,7347.8293374,7398.5250627,2761761,3148421866.0,600519,贵州茅台,-0.0045606020949576645,False,白酒,3713.2183,5107.0393,4.3,11.1
2020-04-07,7542.3685035,7571.903145,7457.5943457,7529.3862435,4348800,5041525481.0,600519,贵州茅台,0.017532865829771895,False,白酒,3798.0214,5267.073,4.3,11.1
2020-04-08,7477.78176,7570.6698303,7477.78176,7528.1529288,2422442,2809422100.0,600519,贵州茅台,-0.00016381358051208874,False,白酒,3780.3445,5271.7961,4.3,11.1
2020-04-09,7568.65758,7588.13097,7451.5575948,7519.974105,2281697,2640230492.0,600519,贵州茅台,-0.0010870222702110846,False,白酒,3792.8105,5322.4614,4.3,11.1
2020-04-10,7515.9496044,7669.270095,7487.518455,7562.16645,2780434,3252600672.0,600519,贵州茅台,0.005595022127370044,False,白酒,3769.1782,5208.5102,4.3,11.1
2020-04-13,7562.16645,7594.4922774,7455.062805,7544.640399,1598147,1854563731.0,600519,贵州茅台,-0.0023202863501385887,False,白酒,3753.2566,5169.1757,4.3,11.1
2020-04-14,7633.56888,7734.5059515,7568.65758,7692.638163,3679955,4340858665.0,600519,贵州茅台,0.019426358544740584,False,白酒,3825.6991,5288.593,4.3,11.1
2020-04-15,7737.42696,7815.2556087,7705.620423,7721.848248,2933229,3501318260.0,600519,贵州茅台,0.0037899569515423685,False,白酒,3797.3623,5268.7497,4.3,11.1
2020-04-16,7743.7233561,7770.531723,7686.147033,7770.531723,2172774,2588431844.0,600519,贵州茅台,0.0062848491113787555,False,白酒,3802.3806,5316.9707,4.3,11.1
2020-04-17,7854.2673,8013.6894528,7821.8765613,7958.12538,3824569,4676618151.0,600519,贵州茅台,0.023854872238832526,False,白酒,3839.4871,5318.4547,4.3,11.1
2020-04-20,7925.66973,7993.826595,7898.406984,7966.563849,2423864,2963483323.0,600519,贵州茅台,0.0010597971073058362,False,白酒,3853.4551,5381.7857,4.3,11.1
2020-04-21,7925.7995526,7945.0782087,7743.91809,7789.356,2922422,3517018487.0,600519,贵州茅台,-0.022495077827370907,False,白酒,3808.0474,5343.8806,4.3,11.1
2020-04-22,7828.30278,8110.666935,7803.7663086,8078.211285,4403473,5430377598.0,600519,贵州茅台,0.03641228603155504,False,白酒,3839.3834,5387.6233,4.3,11.1
2020-04-23,8113.9125,8215.6934184,8099.4372801,8128.5824538,2689851,3377042463.0,600519,贵州茅台,0.006216076024067813,False,白酒,3829.7525,5357.7904,4.3,11.1
2020-04-24,8100.93024,8178.1097757,8017.7139534,8117.5475328,1912240,2390444036.0,600519,贵州茅台,-0.0013584678574061182,False,白酒,3796.9721,5273.5474,4.3,11.1
2020-04-27,8159.35041,8296.7676321,8120.1439848,8282.68188,2590391,3284513346.0,600519,贵州茅台,0.020138733930426613,False,白酒,3822.769,5265.7248,4.3,11.1
2020-04-28,8343.1143003,8438.0795322,8255.9384244,8302.9991169,3466190,4458549425.0,600519,贵州茅台,0.0024499744166592953,False,白酒,3849.1465,5227.846,4.3,11.1
2020-04-29,8294.365914,8361.224553,8165.84154,8275.541637,2344406,2976724957.0,600519,贵州茅台,-0.003312415177317885,False,白酒,3867.032,5226.8116,4.3,11.1
2020-04-30,8250.22623,8341.1669613,8171.5537344,8215.823241,2466087,3134408881.0,600519,贵州茅台,-0.007242415345673885,False,白酒,3912.5772,5353.8595,4.3,11.1
2020-05-06,8120.40363,8438.469,8113.9125,8438.469,3583481,4598589768.0,600519,贵州茅台,0.026738935651225215,False,白酒,3936.2539,5451.3159,3.3,11.1
2020-05-07,8434.574322,8535.7710387,8393.03109,8516.36256,2793474,3647628296.0,600519,贵州茅台,0.00918842605440639,False,白酒,3924.8946,5445.7519,3.3,11.1
2020-05-08,8548.81821,8685.13194,8493.7085163,8533.3044093,2907868,3839218026.0,600519,贵州茅台,0.0019873531731259986,False,白酒,3963.6217,5507.6965,3.3,11.1
2020-05-11,8568.2916,8665.65855,8527.2027471,8587.8299013,2367119,3135990964.0,600519,贵州茅台,0.006369399988216582,False,白酒,3960.1803,5496.192,3.3,11.1
2020-05-12,8555.30934,8665.5936387,8542.32708,8652.67629,1972181,2621824685.0,600519,贵州茅台,0.007522597513331654,False,白酒,3960.2378,5512.464,3.3,11.1
2020-05-13,8652.67629,8685.0670287,8586.9860544,8671.8251235,2201431,2931464950.0,600519,贵州茅台,0.00221060806784355,False,白酒,3968.2529,5536.2802,3.3,11.1
